device_no,电池电压,表号,冻结流量,imei号,瞬时流量,压力,反向流量,信号值,启动次数,温度,累计流量,上传时间,日期计算,时间计算,时间是否有效,数据L/s,Unnamed: 17,图表功能区,（数据区域更改后自动计算，但确定最快分钟流量需手动更改）,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-95,680,18.43,10.3439,2024-09-12 04:05:52,2024-09-12,04:05:52,无效时间,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-95,680,18.43,10.3453,2024-09-12 04:05:56,2024-09-12,04:05:56,有效,0.07692307692306963,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-95,680,18.45,10.3411,2024-09-12 04:05:43,2024-09-12,04:05:43,无效时间,,,,,,,,,,,,
860329065551923,3.611,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-95,680,18.45,10.3411,2024-09-12 04:05:44,2024-09-12,04:05:44,有效,0.03571428571428421,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,679,18.45,10.3315,2024-09-12 04:05:16,2024-09-12,04:05:16,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0119,0.0,0.02,-93,679,18.45,10.3288,2024-09-12 04:05:08,2024-09-12,04:05:08,无效时间,,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.012,0.0,0.02,-93,679,18.45,10.3301,2024-09-12 04:05:12,2024-09-12,04:05:12,有效,0.08333333333333696,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,679,18.45,10.326,2024-09-12 04:05:00,2024-09-12,04:05:00,无效时间,,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,679,18.45,10.3274,2024-09-12 04:05:04,2024-09-12,04:05:04,有效,0.06250000000000272,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,679,18.45,10.3219,2024-09-12 04:04:48,2024-09-12,04:04:48,无效时间,,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,679,18.45,10.3226,2024-09-12 04:04:49,2024-09-12,04:04:49,无效时间,,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,679,18.45,10.3232,2024-09-12 04:04:52,2024-09-12,04:04:52,无效时间,,,,,,,,,,,,
860329065551923,3.61,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,679,18.45,10.3246,2024-09-12 04:04:56,2024-09-12,04:04:56,有效,0.027027027027026893,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,678,18.45,10.3122,2024-09-12 04:04:19,2024-09-12,04:04:19,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,678,18.45,10.3108,2024-09-12 04:04:15,2024-09-12,04:04:15,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,678,18.45,10.3081,2024-09-12 04:04:07,2024-09-12,04:04:07,无效时间,,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,678,18.45,10.3095,2024-09-12 04:04:11,2024-09-12,04:04:11,有效,0.06249999999999335,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-92,678,18.45,10.3039,2024-09-12 04:03:55,2024-09-12,04:03:55,无效时间,,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,678,18.45,10.3053,2024-09-12 04:03:59,2024-09-12,04:03:59,无效时间,,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,678,18.45,10.3067,2024-09-12 04:04:03,2024-09-12,04:04:03,有效,0.08333333333333696,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0126,0.0,0.02,-92,678,18.45,10.3025,2024-09-12 04:03:51,2024-09-12,04:03:51,无效时间,,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0126,0.0,0.02,-92,678,18.45,10.3032,2024-09-12 04:03:52,2024-09-12,04:03:52,有效,0.02941176470588052,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,677,18.47,10.2915,2024-09-12 04:03:18,2024-09-12,04:03:18,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,677,18.47,10.2901,2024-09-12 04:03:14,2024-09-12,04:03:14,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0121,0.0,0.02,-94,677,18.47,10.2888,2024-09-12 04:03:10,2024-09-12,04:03:10,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-94,677,18.47,10.286,2024-09-12 04:03:02,2024-09-12,04:03:02,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0121,0.0,0.02,-94,677,18.47,10.2874,2024-09-12 04:03:06,2024-09-12,04:03:06,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-94,677,18.47,10.2846,2024-09-12 04:02:58,2024-09-12,04:02:58,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,677,18.47,10.2833,2024-09-12 04:02:54,2024-09-12,04:02:54,有效,0.03846153846153836,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-93,676,18.48,10.2736,2024-09-12 04:02:28,2024-09-12,04:02:28,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,676,18.48,10.2723,2024-09-12 04:02:24,2024-09-12,04:02:24,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.012,0.0,0.02,-93,676,18.48,10.2709,2024-09-12 04:02:20,2024-09-12,04:02:20,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,676,18.48,10.2696,2024-09-12 04:02:16,2024-09-12,04:02:16,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,676,18.48,10.2682,2024-09-12 04:02:12,2024-09-12,04:02:12,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,676,18.48,10.2668,2024-09-12 04:02:08,2024-09-12,04:02:08,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,676,18.48,10.2655,2024-09-12 04:02:04,2024-09-12,04:02:04,有效,,,,,,,,,,,,
860329065551923,3.606,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,676,18.48,10.2648,2024-09-12 04:02:02,2024-09-12,04:02:02,有效,0.032258064516129815,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,675,18.49,10.2545,2024-09-12 04:01:31,2024-09-12,04:01:31,无效时间,,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,675,18.49,10.2558,2024-09-12 04:01:35,2024-09-12,04:01:35,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,675,18.49,10.2531,2024-09-12 04:01:27,2024-09-12,04:01:27,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,675,18.49,10.2517,2024-09-12 04:01:23,2024-09-12,04:01:23,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,675,18.49,10.2503,2024-09-12 04:01:19,2024-09-12,04:01:19,有效,0.249999999999861,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,675,18.49,10.2489,2024-09-12 04:01:15,2024-09-12,04:01:15,有效,0.20000000000003268,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,675,18.49,10.2476,2024-09-12 04:01:10,2024-09-12,04:01:10,无效时间,,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,675,18.49,10.2476,2024-09-12 04:01:11,2024-09-12,04:01:11,有效,0.04166666666666848,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,674,18.49,10.2393,2024-09-12 04:00:47,2024-09-12,04:00:47,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,674,18.5,10.2366,2024-09-12 04:00:39,2024-09-12,04:00:39,无效时间,,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,674,18.5,10.238,2024-09-12 04:00:43,2024-09-12,04:00:43,有效,0.06250000000000272,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-94,674,18.5,10.2325,2024-09-12 04:00:27,2024-09-12,04:00:27,无效时间,,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-94,674,18.5,10.2339,2024-09-12 04:00:31,2024-09-12,04:00:31,无效时间,,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,674,18.5,10.2352,2024-09-12 04:00:35,2024-09-12,04:00:35,有效,0.07692307692306963,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,674,18.5,10.2311,2024-09-12 04:00:22,2024-09-12,04:00:22,无效时间,,,,,,,,,,,,
860329065551923,3.604,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,674,18.5,10.2311,2024-09-12 04:00:23,2024-09-12,04:00:23,有效,0.03225806451612732,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-94,673,18.5,10.2201,2024-09-12 03:59:52,2024-09-12,03:59:52,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,673,18.5,10.2173,2024-09-12 03:59:44,2024-09-12,03:59:44,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,673,18.5,10.2187,2024-09-12 03:59:48,2024-09-12,03:59:48,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0127,0.0,0.02,-94,673,18.5,10.2159,2024-09-12 03:59:40,2024-09-12,03:59:40,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0126,0.0,0.02,-94,673,18.5,10.2145,2024-09-12 03:59:36,2024-09-12,03:59:36,有效,0.11111111111109374,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-94,673,18.5,10.2118,2024-09-12 03:59:27,2024-09-12,03:59:27,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-94,673,18.5,10.2118,2024-09-12 03:59:28,2024-09-12,03:59:28,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0121,0.0,0.02,-94,673,18.5,10.2132,2024-09-12 03:59:32,2024-09-12,03:59:32,有效,0.027027027027026893,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,672,18.5,10.201,2024-09-12 03:58:55,2024-09-12,03:58:55,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,672,18.5,10.2023,2024-09-12 03:58:59,2024-09-12,03:58:59,有效,0.08333333333333696,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,672,18.5,10.1982,2024-09-12 03:58:47,2024-09-12,03:58:47,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,672,18.5,10.1996,2024-09-12 03:58:51,2024-09-12,03:58:51,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,672,18.51,10.1968,2024-09-12 03:58:43,2024-09-12,03:58:43,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,672,18.51,10.1955,2024-09-12 03:58:39,2024-09-12,03:58:39,有效,0.14285714285713683,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,672,18.51,10.1934,2024-09-12 03:58:32,2024-09-12,03:58:32,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,672,18.51,10.1941,2024-09-12 03:58:35,2024-09-12,03:58:35,有效,0.024999999999999592,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-92,671,18.51,10.1803,2024-09-12 03:57:55,2024-09-12,03:57:55,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,671,18.51,10.1817,2024-09-12 03:57:59,2024-09-12,03:57:59,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,671,18.51,10.1831,2024-09-12 03:58:03,2024-09-12,03:58:03,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-92,671,18.51,10.1845,2024-09-12 03:58:07,2024-09-12,03:58:07,有效,0.050000000000002175,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,671,18.51,10.1776,2024-09-12 03:57:47,2024-09-12,03:57:47,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-92,671,18.51,10.179,2024-09-12 03:57:51,2024-09-12,03:57:51,有效,0.11111111111109374,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-92,671,18.51,10.1762,2024-09-12 03:57:42,2024-09-12,03:57:42,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-92,671,18.51,10.1762,2024-09-12 03:57:43,2024-09-12,03:57:43,有效,0.04166666666666432,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-93,670,18.51,10.1678,2024-09-12 03:57:19,2024-09-12,03:57:19,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,670,18.51,10.1664,2024-09-12 03:57:15,2024-09-12,03:57:15,有效,0.08333333333333696,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,670,18.51,10.1623,2024-09-12 03:57:03,2024-09-12,03:57:03,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,670,18.51,10.1637,2024-09-12 03:57:07,2024-09-12,03:57:07,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,670,18.51,10.1651,2024-09-12 03:57:11,2024-09-12,03:57:11,有效,0.050000000000002175,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,670,18.51,10.1582,2024-09-12 03:56:51,2024-09-12,03:56:51,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,670,18.51,10.1589,2024-09-12 03:56:52,2024-09-12,03:56:52,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,670,18.51,10.1596,2024-09-12 03:56:55,2024-09-12,03:56:55,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,670,18.51,10.161,2024-09-12 03:56:59,2024-09-12,03:56:59,有效,0.027777777777777138,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,669,18.54,10.1485,2024-09-12 03:56:23,2024-09-12,03:56:23,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,669,18.54,10.1499,2024-09-12 03:56:27,2024-09-12,03:56:27,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,669,18.54,10.1472,2024-09-12 03:56:19,2024-09-12,03:56:19,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,669,18.54,10.1458,2024-09-12 03:56:15,2024-09-12,03:56:15,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,669,18.54,10.1444,2024-09-12 03:56:11,2024-09-12,03:56:11,有效,0.09999999999999236,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,669,18.54,10.141,2024-09-12 03:56:01,2024-09-12,03:56:01,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,669,18.54,10.1417,2024-09-12 03:56:03,2024-09-12,03:56:03,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,669,18.54,10.143,2024-09-12 03:56:07,2024-09-12,03:56:07,有效,0.027027027027026893,,,,,,,,,,,
860329065551923,3.636,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-93,668,18.56,10.1306,2024-09-12 03:55:30,2024-09-12,03:55:30,无效时间,,,,,,,,,,,,
860329065551923,3.636,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,668,18.56,10.132,2024-09-12 03:55:34,2024-09-12,03:55:34,有效,0.08333333333333696,,,,,,,,,,,
860329065551923,3.636,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,668,18.56,10.1278,2024-09-12 03:55:22,2024-09-12,03:55:22,无效时间,,,,,,,,,,,,
860329065551923,3.636,70666000038000,0.0,860329065551923,0.0126,0.0,0.02,-93,668,18.56,10.1292,2024-09-12 03:55:26,2024-09-12,03:55:26,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.636,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,668,18.56,10.1265,2024-09-12 03:55:18,2024-09-12,03:55:18,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.636,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,668,18.56,10.1251,2024-09-12 03:55:14,2024-09-12,03:55:14,有效,0.19999999999993676,,,,,,,,,,,
860329065551923,3.636,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,668,18.56,10.1237,2024-09-12 03:55:09,2024-09-12,03:55:09,无效时间,,,,,,,,,,,,
860329065551923,3.636,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,668,18.56,10.1237,2024-09-12 03:55:10,2024-09-12,03:55:10,有效,0.034482758620689016,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.1141,2024-09-12 03:54:41,2024-09-12,03:54:41,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.1127,2024-09-12 03:54:37,2024-09-12,03:54:37,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.1114,2024-09-12 03:54:33,2024-09-12,03:54:33,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.11,2024-09-12 03:54:29,2024-09-12,03:54:29,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.1086,2024-09-12 03:54:25,2024-09-12,03:54:25,有效,0.249999999999861,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.1072,2024-09-12 03:54:21,2024-09-12,03:54:21,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.1059,2024-09-12 03:54:17,2024-09-12,03:54:17,有效,,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.1052,2024-09-12 03:54:14,2024-09-12,03:54:14,无效时间,,,,,,,,,,,,
860329065551923,3.627,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-95,667,18.56,10.1045,2024-09-12 03:54:13,2024-09-12,03:54:13,有效,0.03571428571428727,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,666,18.56,10.0948,2024-09-12 03:53:45,2024-09-12,03:53:45,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,666,18.58,10.0935,2024-09-12 03:53:41,2024-09-12,03:53:41,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-93,666,18.58,10.0921,2024-09-12 03:53:37,2024-09-12,03:53:37,有效,0.12499999999996797,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0121,0.0,0.02,-93,666,18.58,10.0894,2024-09-12 03:53:29,2024-09-12,03:53:29,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,666,18.58,10.0908,2024-09-12 03:53:33,2024-09-12,03:53:33,有效,0.08333333333332031,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.012,0.0,0.02,-93,666,18.58,10.0867,2024-09-12 03:53:21,2024-09-12,03:53:21,无效时间,,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.012,0.0,0.02,-93,666,18.58,10.0881,2024-09-12 03:53:25,2024-09-12,03:53:25,有效,0.16666666666670724,,,,,,,,,,,
860329065551923,3.605,70666000038000,0.0,860329065551923,0.0121,0.0,0.02,-93,666,18.58,10.086,2024-09-12 03:53:19,2024-09-12,03:53:19,有效,0.03571428571428421,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-94,665,18.58,10.0757,2024-09-12 03:52:51,2024-09-12,03:52:51,无效时间,,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,665,18.58,10.0771,2024-09-12 03:52:55,2024-09-12,03:52:55,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,665,18.58,10.0743,2024-09-12 03:52:47,2024-09-12,03:52:47,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-94,665,18.59,10.0729,2024-09-12 03:52:43,2024-09-12,03:52:43,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-94,665,18.59,10.0716,2024-09-12 03:52:39,2024-09-12,03:52:39,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,665,18.59,10.0702,2024-09-12 03:52:35,2024-09-12,03:52:35,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,665,18.59,10.0688,2024-09-12 03:52:31,2024-09-12,03:52:31,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.608,70666000038000,0.0,860329065551923,0.0121,0.0,0.02,-94,665,18.59,10.0675,2024-09-12 03:52:27,2024-09-12,03:52:27,有效,0.03030303030302997,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,664,18.59,10.0565,2024-09-12 03:51:54,2024-09-12,03:51:54,无效时间,,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,664,18.59,10.0578,2024-09-12 03:51:58,2024-09-12,03:51:58,无效时间,,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,664,18.59,10.0592,2024-09-12 03:52:02,2024-09-12,03:52:02,有效,0.06250000000000272,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0123,0.0,0.02,-94,664,18.59,10.0537,2024-09-12 03:51:46,2024-09-12,03:51:46,无效时间,,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-94,664,18.59,10.0551,2024-09-12 03:51:50,2024-09-12,03:51:50,有效,0.12500000000000544,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-94,664,18.62,10.0523,2024-09-12 03:51:42,2024-09-12,03:51:42,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-94,664,18.62,10.0509,2024-09-12 03:51:38,2024-09-12,03:51:38,有效,0.2500000000000109,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-94,664,18.62,10.0495,2024-09-12 03:51:34,2024-09-12,03:51:34,无效时间,,,,,,,,,,,,
860329065551923,3.609,70666000038000,0.0,860329065551923,0.0125,0.0,0.02,-94,664,18.62,10.0502,2024-09-12 03:51:36,2024-09-12,03:51:36,有效,0.026315789473684525,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0124,0.0,0.02,-93,663,18.62,10.0372,2024-09-12 03:50:58,2024-09-12,03:50:58,无效时间,,,,,,,,,,,,
860329065551923,3.612,70666000038000,0.0,860329065551923,0.0122,0.0,0.02,-93,663,18.62,10.0386,2024-09-12 03:51:02,2024-09-12,03:51:02,有效,0.08333333333333696,,,,,,,,,,,
