表号,IMEI号,累计流量,瞬时流量,反向流量,启动次数,温度,压力,电池电压,信号值,阀门状态,上报时间
70666000038000,860329065551923,116.2371,0.0001,0.45,20714,23.74,0.0,3.626,-87,开,2025-08-27 19:02:54
70666000038000,860329065551923,116.2361,0.0,0.45,20713,24.86,0.0,3.626,-86,开,2025-08-27 18:50:53
70666000038000,860329065551923,116.235,0.0001,0.45,20712,22.96,0.0,3.63,-87,开,2025-08-27 13:40:19
70666000038000,860329065551923,116.234,0.0001,0.45,20711,22.9,0.0,3.63,-87,开,2025-08-27 13:35:53
70666000038000,860329065551923,116.233,0.0001,0.45,20710,22.85,0.0,3.631,-87,开,2025-08-27 13:31:32
70666000038000,860329065551923,116.232,0.0001,0.45,20709,22.81,0.0,3.633,-87,开,2025-08-27 13:27:06
70666000038000,860329065551923,116.231,0.0001,0.45,20708,22.44,0.0,3.627,-86,开,2025-08-27 13:22:42
70666000038000,860329065551923,116.2299,0.0023,0.45,20707,23.12,0.0,3.627,-87,开,2025-08-27 13:20:34
70666000038000,860329065551923,116.2288,0.004,0.45,20707,23.12,0.0,3.627,-87,开,2025-08-27 13:20:24
70666000038000,860329065551923,116.2278,0.004,0.45,20707,23.13,0.0,3.627,-87,开,2025-08-27 13:20:15
70666000038000,860329065551923,116.2276,0.0041,0.45,20707,23.13,0.0,3.627,-87,开,2025-08-27 13:20:14
70666000038000,860329065551923,116.2227,0.0001,0.45,20706,23.14,0.0,3.627,-88,开,2025-08-27 13:16:23
70666000038000,860329065551923,116.2217,0.0001,0.45,20705,22.66,0.0,3.631,-87,开,2025-08-27 13:12:01
70666000038000,860329065551923,116.2206,0.0001,0.45,20704,20.63,0.0,3.633,-90,开,2025-08-27 13:08:31
70666000038000,860329065551923,116.2195,0.0037,0.45,20704,20.63,0.0,3.633,-90,开,2025-08-27 13:08:27
70666000038000,860329065551923,116.2178,0.0113,0.45,20704,20.63,0.0,3.633,-90,开,2025-08-27 13:08:23
70666000038000,860329065551923,116.216,0.0,0.45,20704,24.8,0.0,3.633,-90,开,2025-08-27 13:08:11
70666000038000,860329065551923,116.2138,0.0198,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:49
70666000038000,860329065551923,116.2127,0.0198,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:47
70666000038000,860329065551923,116.2116,0.0198,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:45
70666000038000,860329065551923,116.2105,0.0198,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:43
70666000038000,860329065551923,116.2094,0.0198,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:41
70666000038000,860329065551923,116.2083,0.0198,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:39
70666000038000,860329065551923,116.2072,0.0198,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:37
70666000038000,860329065551923,116.2061,0.0199,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:35
70666000038000,860329065551923,116.205,0.02,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:33
70666000038000,860329065551923,116.204,0.0201,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:31
70666000038000,860329065551923,116.203,0.0186,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:29
70666000038000,860329065551923,116.2019,0.0161,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:27
70666000038000,860329065551923,116.2008,0.0153,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:25
70666000038000,860329065551923,116.1997,0.0167,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:23
70666000038000,860329065551923,116.1986,0.0192,0.45,20703,24.8,0.0,3.626,-91,开,2025-08-27 13:07:20
70666000038000,860329065551923,116.1876,0.0,0.45,20702,23.56,0.0,3.63,-89,开,2025-08-27 09:34:30
70666000038000,860329065551923,116.1866,0.0043,0.45,20701,22.05,0.0,3.636,-98,开,2025-08-27 08:58:30
70666000038000,860329065551923,116.1855,0.0036,0.45,20701,22.05,0.0,3.636,-98,开,2025-08-27 08:58:20
70666000038000,860329065551923,116.1853,0.0042,0.45,20701,21.55,0.0,3.636,-98,开,2025-08-27 08:58:18
70666000038000,860329065551923,116.1818,0.0,0.45,20700,23.84,0.0,3.631,-88,开,2025-08-27 08:48:41
70666000038000,860329065551923,116.1813,0.0,0.45,20699,23.35,0.0,3.626,-87,开,2025-08-27 08:31:41
70666000038000,860329065551923,116.1785,0.0049,0.45,20698,24.06,0.0,3.626,-92,开,2025-08-27 08:31:12
70666000038000,860329065551923,116.1772,0.0076,0.45,20698,24.06,0.0,3.626,-92,开,2025-08-27 08:31:06
70666000038000,860329065551923,116.176,0.0057,0.45,20698,24.06,0.0,3.626,-92,开,2025-08-27 08:30:58
70666000038000,860329065551923,116.1749,0.0049,0.45,20698,24.06,0.0,3.626,-92,开,2025-08-27 08:30:50
70666000038000,860329065551923,116.1743,0.0049,0.45,20698,24.06,0.0,3.626,-92,开,2025-08-27 08:30:45
70666000038000,860329065551923,116.1705,0.0,0.45,20697,25.62,0.0,3.627,-86,开,2025-08-27 08:11:32
70666000038000,860329065551923,116.1663,0.0,0.45,20696,24.09,0.0,3.631,-86,开,2025-08-27 00:49:37
70666000038000,860329065551923,116.1653,0.0,0.45,20695,23.88,0.0,3.626,-86,开,2025-08-27 00:40:13
70666000038000,860329065551923,116.1649,0.0001,0.45,20694,24.36,0.0,3.628,-86,开,2025-08-27 00:38:10
70666000038000,860329065551923,116.1632,0.0,0.45,20693,24.31,0.0,3.625,-86,开,2025-08-27 00:34:21
70666000038000,860329065551923,116.1622,0.0,0.45,20692,24.24,0.0,3.625,-86,开,2025-08-27 00:29:28
70666000038000,860329065551923,116.1611,0.0,0.45,20691,23.87,0.0,3.626,-87,开,2025-08-27 00:24:11
70666000038000,860329065551923,116.1601,0.0,0.45,20690,24.25,0.0,3.63,-86,开,2025-08-27 00:19:30
70666000038000,860329065551923,116.1591,0.0,0.45,20689,24.2,0.0,3.631,-86,开,2025-08-27 00:15:04
70666000038000,860329065551923,116.1581,0.0,0.45,20688,24.08,0.0,3.627,-86,开,2025-08-27 00:10:42
70666000038000,860329065551923,116.1571,0.0,0.45,20687,24.21,0.0,3.626,-90,开,2025-08-27 00:06:19
70666000038000,860329065551923,116.1561,0.0,0.45,20686,24.05,0.0,3.638,-86,开,2025-08-27 00:01:24
